Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
0	-11096.509712311146	-10464.185838388372	-632.3238739227737	0.6136209301796925	0.057146787480087155	0.1953800013523312	0.13385228098788896	0.0983996209797157	0.2972922760566123	0.3232893739535771	0.28101872901009484	0.24150631025365588	0.12229693055335175	0.3182543667896964	0.3179423924032961	2.4504308025140773	3.795550674602417	3.565813289581992	0.5787588055468282	0.284515422718758	2.134719861284637	0.0036291682972089015	48.42957302488151	150.82372452000217	1014.869565091993	-2422.127072834403	-1478.474557568182	-6563.5842079857875
25000	-11102.518679255465	-10455.341427963594	-647.1772512918703	0.6189036665573386	0.052759300422047115	0.20490978376123778	0.12342724925937634	0.08230151648493005	0.35129551615933524	0.37142747341562526	0.19497549394010943	0.24017261328491146	0.11621568162863805	0.32680798017514334	0.3168037249113072	2.238344021638172	8.313315413803235	3.505506111789845	0.5301318600474546	0.24832264718324376	2.2193080254361943	0.0037256874461492947	68.25234159821358	139.96462410112144	1008.7172934318276	-2415.0535418469594	-1477.791876535154	-6562.49600958148
50000	-11100.059516285803	-10457.346846969484	-642.7126693163196	0.6327532472491904	0.04403139695387215	0.21334108490414028	0.10987427089279711	0.09339251418946953	0.29972832290447404	0.3512296954682873	0.2556494674377691	0.2438082547655535	0.1297794581367505	0.30574372109464715	0.32066856600304916	2.686013687897644	5.419413495190877	3.678562853513827	0.5602660329148846	0.27641187009839596	2.161228125714886	0.003519340574348224	63.93842344087468	165.88015273239748	1088.6674208659445	-2420.4079397855676	-1470.404660089745	-6566.534247094171
75000	-11101.632663417753	-10466.044436690001	-635.5882267277511	0.6171327232052578	0.0422836907620259	0.2386070463483848	0.10197653968433112	0.08070363812571549	0.3338555598589021	0.3653510853673114	0.220089716648071	0.24187829609848682	0.13259385878950244	0.3199842397835014	0.30554360532850966	1.8370735087877705	5.313318972892255	3.633337114250791	0.5351500962720315	0.24001981560032912	2.222616517157508	0.003932888102193105	56.65653949131548	145.72073531070959	996.7101761011855	-2417.074161115647	-1469.235324784529	-6579.734950789826
100000	-11112.144624330791	-10469.477989656876	-642.6666346739146	0.5903230756250223	0.041982621780338986	0.22230751511777047	0.14538678747686767	0.07710270707156569	0.35528817703755367	0.3041302968855113	0.2634788190053693	0.23408123775555278	0.1236008222519081	0.3084200421460191	0.3338978978465202	2.2649502225016276	5.644594999733684	3.370716167964987	0.5479768517191086	0.2439860616352049	2.205884595463399	0.0035049272301777724	49.4653432056779	162.47502786925241	1096.7405520749194	-2424.663600640654	-1479.0963200733395	-6565.718068942882
125000	-11118.357446419037	-10473.349632177958	-645.0078142410784	0.6253057279859151	0.02901993420107593	0.23397492226128527	0.11169941555172305	0.11266041120446668	0.36301431427284686	0.283942988171331	0.24038228635135536	0.25403970574282897	0.11715904204378642	0.2988640068604128	0.32993724535297186	1.9877348919483309	5.526057139331754	3.964682559076653	0.5403226316884963	0.2820037881339519	2.1754846403284525	0.0034824477157319395	64.3473088059669	149.1717558811629	1050.3939868456666	-2426.5367902109815	-1479.2284497026108	-6567.584392264367
150000	-11105.313217153447	-10462.7981874639	-642.5150296895467	0.6164901218309226	0.04232423980792508	0.20333320707346195	0.13785243128768984	0.09295216966962659	0.3296593506279117	0.35815807673873	0.2192304029637317	0.23140734925180892	0.128275850715557	0.312463020001645	0.3278537800309894	2.5620717423126806	5.448724933520549	3.4395464371040614	0.5599970340943717	0.2455027178616674	2.192404995825365	0.0038281339460062773	58.57053074423592	147.4148878322817	1027.6324703828136	-2420.496561341276	-1473.1491339426993	-6569.152492179925
175000	-11082.903831211284	-10447.455826172914	-635.4480050383696	0.6166923948039014	0.03875416892062234	0.22686186574854275	0.11769157052693287	0.0718512514918078	0.34983137533702774	0.3257755332408432	0.25254183993032125	0.2461875130372754	0.1302952741263849	0.29966292042095277	0.3238542924153874	2.131051342764964	5.982580477088514	3.8293114458471162	0.5532745006564002	0.2430498787328967	2.201548356328117	0.0034656163748742557	48.487818810991264	178.83967180100208	1087.5722439858168	-2424.2834746020467	-1470.5167217153669	-6552.6556298555015
200000	-11107.677050526252	-10472.597767995128	-635.0792825311232	0.5996404057707999	0.04352898331700005	0.22836566515738232	0.12846494575481687	0.08546055042129068	0.32710677599645327	0.32769515211151956	0.2597375214707364	0.2615543291563791	0.113071818864907	0.30312285681596884	0.32225099516274547	2.209266439087126	4.018368861072065	3.511434972863651	0.5223050504467407	0.2215227758253365	2.253897435872911	0.003824083669975793	49.388140344939615	169.41252242169983	1052.149558483144	-2423.8891092039858	-1477.0137301608845	-6571.694928630257
225000	-11121.47158849586	-10479.084561661546	-642.3870268343151	0.5930666916429851	0.04092934331033351	0.23513480567654346	0.13086915937013727	0.08744639390878695	0.29839990289881646	0.3530776169727629	0.26107608621963363	0.2374945064687653	0.1283614856695228	0.30367161478569726	0.33047239307601506	2.0680637502533217	6.299974147372049	3.8120085294640607	0.48321660378958514	0.25976195200499763	2.254560570890133	0.003529146222619807	54.10210310677382	174.44172215023946	1113.399648365903	-2428.4598567167423	-1471.5154560921758	-6579.109248852628
