Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
0	-32947.12325933725	-32167.74420819617	-779.3790511410798	0.057497039718350046	0.35357469427801624	0.35096370165179286	0.23796456435184074	0.21046586363597014	0.3362304233660647	0.17735542999962436	0.2759482829983408	0.31984504523993706	0.17924495495596796	0.29598367236945494	0.20492632743464015	3.2266623278848816	5.153050570915593	5.270848484118513	0.9625577556701927	1.5652042653888152	0.4720596825394217	0.00984010698502495	163.4505784421286	390.43435953199634	2171.7703744746827	-10709.996356543385	-14298.866660920978	-7158.88119073181
25000	-32969.196719128224	-32187.75031437382	-781.4464047544059	0.053302914094589766	0.3414487180640996	0.3556375912103373	0.24961077663097325	0.20599302248019266	0.33245233498147925	0.18184728917704007	0.27970735336128805	0.3025483167172036	0.1637561158918051	0.30964858080954055	0.22404698658145092	3.1909042058460275	5.001324825212867	4.847098355163855	0.9080553036276513	1.6179886078469592	0.4735182566379023	0.009777718088411972	152.35367383105483	370.0328943446664	2123.123067613245	-10716.87906486725	-14301.470175550974	-7169.401073955598
50000	-32958.46172653966	-32174.19356043182	-784.2681661078378	0.0485014658012627	0.34477432475816583	0.36488784034286803	0.24183636909770329	0.21310641701812735	0.3370880451149468	0.1756326497547474	0.27417288811217827	0.2920505167625298	0.191881955233673	0.2968084335393791	0.2192590944644182	3.278606878426091	4.989387043965117	4.610744793399754	0.934315128172879	1.6084918301469955	0.45688025657618675	0.00976334318096908	166.73071580404485	322.3298739259178	2070.3096952025026	-10705.23434756305	-14310.990500141797	-7157.968712726971
75000	-32980.03822082376	-32193.437943280915	-786.600277542845	0.050766056740502545	0.3647384258189954	0.34422966067645044	0.24026585676405132	0.2034445394032578	0.335214001002401	0.18721699618263432	0.27412446341170676	0.3160374228555405	0.183011022993615	0.28712491999928874	0.21382663415155587	3.2540532264882778	5.279907471717972	4.489217648971303	0.9476736206335847	1.5491030378545236	0.5029741682768133	0.009456618479414548	171.01035152968578	352.32367105601406	2155.080466530098	-10729.691803267155	-14303.925591659347	-7159.820548354416
100000	-32994.975542161534	-32210.619109419422	-784.3564327421091	0.04350831523169572	0.35134416234875065	0.3546362465117258	0.2505112759078275	0.22560420003197956	0.3362121014406502	0.1721884878927964	0.26599521063457376	0.3041315885167321	0.17594295773734725	0.3053845976621185	0.21454085608380233	2.997432379391092	4.59267667392394	4.556880510127618	0.9463828194560284	1.5779863040448072	0.4753755565918115	0.009400790317472815	171.16450961393116	284.6584583813662	2012.1287424670709	-10734.28435554911	-14319.205397385182	-7157.129356485131
125000	-32964.12745456502	-32188.023061526343	-776.1043930386776	0.052633404656443526	0.3373577747046781	0.3622010249393253	0.2478077956995527	0.21599405124253515	0.32087656607615017	0.19608830463814364	0.26704107804317095	0.3079514483004967	0.18862024334264865	0.2903030183601359	0.21312528999671893	3.122045036314179	5.298524337082147	5.033637388647643	0.9742215330875118	1.5501095810119592	0.4755461312961832	0.009994733226422964	131.26447345901897	243.02511545039178	1853.7039248698347	-10717.194096182046	-14313.465776891326	-7157.363188452971
150000	-32950.325216504156	-32170.805182132382	-779.5200343717705	0.05002430436110864	0.34006089624361496	0.37497961657417755	0.23493518282109846	0.20750526847987472	0.3346829620219178	0.19530273489445782	0.26250903460374964	0.33910787493106387	0.16200645841748693	0.30413333956252464	0.19475232708892468	3.3294598035303618	5.1719990657868	5.120764322600769	0.9509643812071548	1.5643149664429035	0.48448714940330834	0.009561165545362144	178.91814964146604	355.6898296367564	2088.226768567034	-10713.171566519515	-14287.12534930266	-7170.508266310207
175000	-32960.339207211764	-32180.052084022	-780.2871231897594	0.04900415899833829	0.346234411700704	0.36478134660203876	0.23998008269891863	0.20999290478336324	0.329981936875562	0.18603606284501478	0.27398909549606004	0.2792804824077933	0.1922739166056095	0.31570916094692886	0.2127364400396685	3.1657000663723944	4.643747771298894	5.2896581648899135	0.947862443198947	1.5587959226378578	0.49309336008318944	0.00947678021421168	168.6627383193426	322.08300872677756	2028.9541734791744	-10713.412378650894	-14306.934284241826	-7159.705421129281
200000	-32958.75475862097	-32179.1520078908	-779.6027507301723	0.055005448908091475	0.3474113936193693	0.3512722668123243	0.2463108906602146	0.20558170826422717	0.32826451564701126	0.19742727881234207	0.2687264972764195	0.29692548150659887	0.1665507710166069	0.3027223540221856	0.23380139345460882	3.089536397988193	5.148935527577119	4.78892675733932	0.9631325438919047	1.5625250436879714	0.4741668531053225	0.009531070892852165	159.58860470893262	341.6564095258431	2083.264080753451	-10701.194818748265	-14303.124810006684	-7174.83237913585
225000	-32954.88120490805	-32170.635412012263	-784.2457928957879	0.05107180088847156	0.3440135652034779	0.3621702936470919	0.24274434026095837	0.22683788798216595	0.3437964873736309	0.16741814612779346	0.26194747851640976	0.2949730637476285	0.1904689487622365	0.3029301182139026	0.21162786927623278	3.39093643094022	4.594998106201934	4.246987940252211	0.9521465467903948	1.5611993503856982	0.48642622923719336	0.009395158658090343	163.63907501374732	348.1413099257995	2141.019860854269	-10708.226921916288	-14311.24792383411	-7151.160566261865
250000	-32945.18591828116	-32160.679543640217	-784.5063746409425	0.04797802878464726	0.3401969313522452	0.3600008217131312	0.2518242181499762	0.22499610739594472	0.33123754390242455	0.1797849553758825	0.2639813933257483	0.2898807658137628	0.18696586531333426	0.2996109399200242	0.22354242895287904	3.1066605509407768	5.180878260936968	4.717443788040748	0.9505472742162437	1.5625686588000482	0.4866485778133083	0.009408208125506627	178.9691090957043	307.8776921071663	2054.478709831891	-10714.550913512767	-14290.591291124027	-7155.537339003421
275000	-32960.526143691786	-32183.77733243384	-776.7488112579418	0.054675720691263426	0.35270030643742123	0.3411251213723008	0.25149885149901446	0.20750467686217333	0.33633081189704656	0.18139067923995777	0.27477383200082256	0.2902388909275481	0.18282807220258127	0.29744723093855524	0.22948580593131568	3.1183869966061533	4.5338429760021235	4.666375331187471	0.9641466054207559	1.5312862444609747	0.504396419667891	0.010003889208322278	145.27869274054186	254.78789852442358	1904.2910568725188	-10717.630551437092	-14310.380844397905	-7155.7659365988475
300000	-32939.0947431541	-32160.08660321003	-779.0081399440661	0.04914238684555569	0.33987211806807144	0.37718836149615337	0.23379713359021928	0.21310952213729772	0.33646583376686673	0.17838879308056563	0.27203585101527	0.29491546793266593	0.18976008765136027	0.29928789431506203	0.21603655010091194	3.4839713756258037	4.914695801200102	4.517491682831104	0.9721968287675746	1.534330032098515	0.49334074308042175	0.009700774594566893	158.3756867222296	377.06542809827374	2129.439044584934	-10719.571547980506	-14287.171690059993	-7153.34336516953
325000	-32935.103867437574	-32155.51226260511	-779.5916048324663	0.049941275934995054	0.33951709168589095	0.36264441234540024	0.24789722003371342	0.2103257507623517	0.33171310392303327	0.18531928863436256	0.2726418566802527	0.3058311311826223	0.17412462894369493	0.2872402122410619	0.23280402763262106	3.18812651436314	4.819596687288451	4.7745508652392905	0.9390273201407138	1.5680518556894592	0.4926304780752577	0.009784728116763789	169.7800363797474	312.16438831292663	2016.3667187846402	-10706.598698765245	-14298.542792993368	-7150.370770846497
