Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
0	-4346.2301752781295	-3872.184900552431	-474.0452747256984	0.20536132987324246	0.5312322410647262	0.16066751619802866	0.1027389128640027	0.3285711232200162	0.08649244701694726	0.3911091083434768	0.19382732141955963	0.15315343976221818	0.13420148849811714	0.22420563123183185	0.48843944050783306	3.83629725399041	5.173125785256438	2.335906120780034	1.4155818516219738	0.8204513079083134	0.7659458016679128	0.001933105337490589	16.807897973231768	63.85515162053952	413.76823421321075	-1540.2947541277115	-1201.2804874555236	-1130.6096589691954
25000	-4314.5052571944625	-3846.8565893906325	-467.64866780383005	0.1900129741389895	0.5664210288292558	0.15170610353628958	0.09185989349546542	0.34297393420964994	0.0997483955628385	0.3675688881449005	0.18970878208261097	0.14040330691925776	0.15957487380389285	0.14688035036025965	0.55314146891659	3.5493251083658657	4.259441855634889	3.156864528556952	1.2481941471525282	0.9591546567026573	0.793833073036017	0.0017765698261312801	15.260895628401503	66.33011946803565	404.68678844279054	-1520.4361321505037	-1195.948551767565	-1130.4719054725635
50000	-4350.035583282379	-3873.768003330597	-476.26757995178184	0.20819382770492417	0.5794476907325019	0.1349562285748455	0.07740225298772882	0.36077037297227593	0.07913144342630658	0.3878950754497418	0.1722031081516755	0.2064434633986087	0.1413360133789462	0.12957507155744707	0.5226454516649983	3.793933748819921	3.808908964166891	3.3010520659463847	1.2129088734112228	0.8817439562938769	0.9063610220730489	0.0019308918463679528	18.01108972240544	57.678505495241694	393.808850764034	-1522.887192220224	-1213.9543144735678	-1136.9264966368048
75000	-4342.00732764965	-3863.3040575533696	-478.70327009627977	0.1990882372930078	0.5933458535365446	0.11589778387158223	0.09166812529886566	0.33982260683561344	0.08884117485838837	0.4209570613009353	0.15037915700506269	0.1771621522105999	0.1470305212644569	0.15380277540301887	0.5220045511219246	4.199130331626004	3.8086140989403527	2.602489628087872	1.2156452653578493	0.894347924512123	0.891033692346017	0.0019893096121653946	13.599374307877873	59.02080923531255	398.574219498683	-1527.8877551613261	-1205.1424081788998	-1130.2738942131434
100000	-4344.187201758024	-3855.981362705915	-488.2058390521083	0.17660895980694885	0.5780809175298591	0.17509614174566773	0.07021398091752457	0.3339428549454752	0.08399849323321262	0.4307175488401951	0.15134110298111675	0.15573831549662465	0.1654874660551622	0.15365719585279042	0.5251170225954231	3.6024437257534805	4.650449916742658	3.2321541957681594	1.377318796477421	0.8895071685468868	0.7349707911493936	0.0016592156254455468	16.10079210989485	64.86495077765821	427.3585862838316	-1531.1246350628949	-1197.8138072007143	-1127.042920442306
125000	-4329.752377287787	-3858.9588890557557	-470.7934882320308	0.2294849809608587	0.5156035997898101	0.16007616417748255	0.09483525507184894	0.3514581870902744	0.09944013123965405	0.4153861755409802	0.13371550612909108	0.16104612378471156	0.11825615184183819	0.16268195335968774	0.5580157710137628	2.7628855043900926	3.921341131638695	3.294477492680321	1.372063622612206	0.9660908654718942	0.6636172434521481	0.0017091486280077554	16.343654526215424	68.89473817506571	410.79513334817875	-1520.214908088476	-1208.2112965174554	-1130.5326844498245
150000	-4331.368999562126	-3847.6440404635096	-483.7249590986165	0.1999281883605611	0.5562454096638433	0.15799626739464712	0.0858301345809487	0.31367029155284454	0.07934157078309463	0.43857211820704056	0.16841601945702	0.14749031216446043	0.12684810440287222	0.17539136944708303	0.5502702139855847	4.472819207554825	3.234641894726333	3.044297227645531	1.2411297578070992	0.9060400813306847	0.8539783978041537	0.0017688958316375712	15.682216251462142	60.44938146820057	405.96948563014035	-1523.7585542351762	-1198.8406595782976	-1125.0448266500355
175000	-4325.775505726315	-3845.8113123900157	-479.9641933362995	0.23635928414982474	0.478009383402372	0.1882710317772577	0.09736030067054585	0.3169881651608301	0.10769046113520349	0.42720597655006143	0.14811539715390476	0.1857804638564527	0.10841028637414137	0.1897606414686336	0.5160486083007727	3.912771516142366	3.8588994054726493	2.824895763482168	1.380575663457019	0.8585727295461381	0.7626638720609236	0.0018342373669002453	16.67267279709321	64.47956970102207	415.2997276697883	-1524.619095348178	-1196.442763837274	-1124.7494532045632
200000	-4338.370177411429	-3860.4789720536874	-477.89120535774157	0.2820072230997166	0.48256894627308433	0.15380887343240157	0.08161495719479785	0.30137567843163204	0.10508767089249199	0.45953826295086253	0.13399838772501327	0.16196294143754644	0.1057188011244867	0.18705047499761646	0.5452677824403506	3.9505732588661275	3.578794432895138	3.4539534071805194	1.177082429835576	0.9278329005254036	0.8959279193049046	0.001917748054835509	13.011621059998664	62.029167599804346	402.9276154497311	-1525.8955264495255	-1197.7228943299297	-1136.8605512742324
225000	-4310.352965689086	-3859.739814616324	-450.61315107276187	0.21013636713782013	0.5412749421789107	0.15901400911814556	0.0895746815651242	0.3266650521144155	0.08881527061609229	0.4299864414145154	0.15453323585497664	0.1477474954219549	0.13127347337994133	0.15169186757604528	0.5692871636220586	4.054897252676369	3.0441616665262288	2.679734524837582	1.30025581600246	0.9105813853392117	0.7905925882583402	0.0019462453562219078	13.292529523121166	64.34640069126313	381.1514073247922	-1523.3250004454133	-1209.5718838589153	-1126.842930311996
