Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
0	-4554.723045908906	-4029.9301003702008	-524.792945538705	0.3266448962930695	0.33492236648657203	0.11685458344803432	0.22157815377232412	0.06259534476412923	0.5375326734653458	0.24052928726732856	0.15934269450319632	0.36230105466160745	0.20655690493597095	0.22125227377982645	0.209889766622595	2.056087058933641	1.5768118784567688	2.642035364077619	0.13107052774128214	2.729336174325347	0.13545553854166295	0.0017239091169387773	22.14415771609782	81.42859711102511	528.9477211851727	-511.744280466483	-3006.803119063087	-511.382700840631
25000	-4548.793980648164	-4011.8626320805615	-536.9313485676024	0.23450972606062784	0.3167250383265757	0.1659862665260857	0.28277896908671063	0.0632076653858922	0.5350703246397667	0.26979174826956887	0.13193026170477246	0.3630072283183873	0.27048117139129385	0.1803208204340316	0.18619077985628707	2.148092218174794	1.7025096086074971	5.20033158987013	0.1421497011722559	2.6630529410765917	0.1907123563281629	0.0014746716517812257	23.199854757016283	94.69479640455867	582.2629374605905	-509.67184891930617	-2990.033195574915	-512.1575875863399
50000	-4534.669646071598	-4013.070747718409	-521.5988983531893	0.25755625604600185	0.32802967718650133	0.14962812838323003	0.2647859383842665	0.05166813349952503	0.5301767332482471	0.26749319232297747	0.1506619409292505	0.33470239389039297	0.26325828877491025	0.17287748927884247	0.22916182805585403	2.803948316920692	1.9885922341723181	3.3526403226233055	0.14624777942159398	2.7104247146155456	0.1392620191982019	0.001724524848424563	20.702814486365085	82.5902450012659	535.8928143694586	-504.90833532268414	-2997.7348611122034	-510.42755128352167
75000	-4553.190998780862	-4029.281497279967	-523.9095015008951	0.1987468097046898	0.3793696621632141	0.13500510934440796	0.28687841878768783	0.0537602057688451	0.537289362757299	0.2527637986200945	0.15618663285376136	0.3070358331353461	0.2499391457311175	0.23630170371934936	0.20672331741418665	2.215681957916411	1.6635021657588505	2.1935859437535368	0.11772765919719765	2.7833265751555016	0.09474446878633522	0.0017741016246101873	23.862334578837444	82.7537189849408	530.6110637294913	-511.0048907151122	-3006.499769629445	-511.77683693540973
100000	-4528.007377256749	-4017.4891096795714	-510.5182675771781	0.2689396392953536	0.29371914094945395	0.1256577959883492	0.3116834237668429	0.0632865711481521	0.5311991609419455	0.2772359558203362	0.12827831208956625	0.38104118739303106	0.26976043789202553	0.17093836520700295	0.17826000950793994	3.1152937547253168	2.0099761679319768	2.762891421737058	0.13402313111545233	2.7239135708754127	0.13793959863349434	0.0017902090298643827	19.165665086350167	82.91602807341485	513.1007273378999	-508.5253280400247	-3001.3979851739787	-507.5657964655679
125000	-4531.955113190173	-4012.4553076647962	-519.4998055253764	0.26645781682282765	0.3637158612846551	0.10749547587884782	0.2623308460136692	0.06746240041669475	0.4892640836160935	0.2731327300987278	0.1701407858684842	0.3533988138667801	0.2506527052309164	0.19690549828010406	0.19904298262219883	3.6625201790969735	1.9547226331746221	3.971540900634612	0.11135118104856936	2.779037901252715	0.10537925665609066	0.0017357604209215383	18.682026836562596	86.85497268532136	514.0857291316271	-507.127404372812	-2995.944635245472	-509.38326804651234
150000	-4528.50143110074	-4020.34431115473	-508.15711994600997	0.26458467836031285	0.299286995778268	0.16465937820140464	0.27146894766001417	0.07145397649496911	0.5535392953043263	0.23599123522685403	0.13901549297385088	0.3283664229714299	0.26171196675598524	0.1679256773911444	0.24199593288143978	4.041373150461993	2.1273763025436447	1.6153942393179532	0.1279904239179639	2.7657021653124687	0.10215498421679595	0.0017521477410097667	21.132078018332194	78.84278975545763	505.93599272378765	-509.40349190114614	-2995.6632402076466	-515.2775790459373
175000	-4534.654331082114	-4020.054665895484	-514.5996651866303	0.3031266378563992	0.2863814537157038	0.13670726181678305	0.2737846466111137	0.06111393864299537	0.5431011062241373	0.25731694539806105	0.13846800973480664	0.32768986671538536	0.28007141798102664	0.18315542712892785	0.2090832881746595	1.2623187205914599	1.8837409017069802	1.8470953993208339	0.12777484865702324	2.691452814786256	0.17661888345508814	0.001934019589713665	18.506568443878255	79.50951651548641	500.2088150845706	-506.31059841692036	-3002.9421429288104	-510.8019245497534
200000	-4537.373273048026	-4021.058449683548	-516.3148233644778	0.22096064608611088	0.3357476679960779	0.12779082899041552	0.31550085692739555	0.05649584154528903	0.5254712519509339	0.28523880532558593	0.1327941011781915	0.3527681529406734	0.2511268323971192	0.177115146634599	0.21898986802760798	1.3350488425458706	1.9334714358123262	2.2480488002012184	0.15134828797574656	2.730080169334416	0.11453034406115144	0.0017736522068083212	24.395804677927856	82.22896141698395	509.5650946819422	-508.94423918674795	-3002.675778789258	-509.43843170754246
225000	-4559.443634401086	-4020.657951348719	-538.7856830523666	0.2573618818736585	0.3412822886685969	0.14700146131121705	0.2543543681465275	0.07298036855950496	0.5256352318092706	0.249131217605389	0.15225318202583557	0.313491068225253	0.26407647673638446	0.18135018499123948	0.24108227004712265	1.470783785242101	1.892642484900042	2.574120759232863	0.2011862729784199	2.6311001094171664	0.163909742713835	0.0015962672995491996	29.051419953651493	93.74450210940121	581.7836829728948	-509.9657410322926	-2999.647314371302	-511.04489594512455
250000	-4546.92356284222	-4030.0973965872063	-516.826166255014	0.22446072918531845	0.370323281415162	0.14180739475997572	0.26340859463954386	0.05384540057147778	0.5156856823769062	0.27758986927062257	0.15287904778099362	0.33419740037474843	0.27019929133237486	0.20794384703866026	0.18765946125421612	2.2482229076513804	1.7491119777855866	2.629720205419134	0.12031145009542969	2.771628263581782	0.10387129322800419	0.0019889693525164975	21.66561875903328	79.18418445878318	503.5400783538389	-509.4856233430399	-3013.3545080007716	-507.25726524339484
