Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
0	-6370.071485058163	-5700.0080739119	-670.063411146262	0.2598194117777514	0.12262773338408593	0.22584865697269116	0.3917041978654714	0.3072134411434233	0.11565764665639122	0.17751942230727957	0.3996094898929059	0.21317135428589884	0.14794597290151248	0.3080038923549777	0.3308787804576108	5.045881188947614	2.5513937457368	1.730643122903587	0.6859907083798705	0.32030313270872446	1.9922108765703574	0.0014517466777189856	64.43448411170905	156.5116158758774	992.8418317827194	-1536.402963547355	-875.9714935057913	-3287.6336168587536
25000	-6363.34371964557	-5693.462487124978	-669.8812325205915	0.2794801318256529	0.11201870640370837	0.22698129497352945	0.38151986679710914	0.3167523955021917	0.1307118303774599	0.16527095472937692	0.3872648193909714	0.22380544570726135	0.16949885889876637	0.3219338482414602	0.28476184715251185	4.204701453026747	2.702277166831535	1.73798948149582	0.7933369886355565	0.3122174699593908	1.8934614318271275	0.0014379954773820662	80.13942215416903	145.9661503060731	956.3214915798595	-1542.9355007048302	-875.7966261017845	-3274.7303603183627
50000	-6371.49937195921	-5710.761121161338	-660.7382507978721	0.29730723809009957	0.11328283515051045	0.21658430211478355	0.3728256246446064	0.32644947630107407	0.07449396531142888	0.15975318282197054	0.43930337556552673	0.24160297406713072	0.14096284519959695	0.2781978793893384	0.3392363013439338	4.9209028452266805	2.291936988890201	1.6343303577237094	0.7262236357629269	0.20744929172100696	2.0650233755435092	0.001407046557768664	66.17203855786424	146.53228779440985	929.9721042063302	-1536.649429188851	-880.4945256744782	-3293.61716629801
75000	-6370.142606109298	-5707.795462425989	-662.3471436833089	0.29248586225525164	0.13653126807889082	0.22778496420738364	0.3431979054584738	0.3302158683417825	0.10374137616526855	0.15125630381337174	0.4147864516795775	0.20626424722737233	0.17143684123908554	0.26941379250877284	0.35288511902476905	4.691837563999347	2.8260520254638233	1.8200871707225146	0.8405626878251172	0.3040257243469079	1.8546523625319045	0.0014155185744284026	64.47472304216788	140.17046722281592	921.562343412402	-1544.7304505736656	-875.6743301559354	-3287.3906816963877
100000	-6367.276100510191	-5707.003204115061	-660.2728963951308	0.2746765738076656	0.12791465043192762	0.23016643064237757	0.3672423451180291	0.31244893147230984	0.12079587870829585	0.17542880851224923	0.39132638130714525	0.21518018371830788	0.1613747212045718	0.28542622917583715	0.338018865901283	4.187968774132981	2.821861896327753	1.6506703064974217	0.7854141765774882	0.30268985042749325	1.9108741357406254	0.0016352239370545241	77.89758277657732	125.13745912620476	887.0056707390951	-1536.8509466063654	-877.8137206900287	-3292.3385368186664
125000	-6355.122084613358	-5695.155951888837	-659.966132724521	0.2912997367019337	0.12687743901815063	0.23439339032271958	0.347429433957196	0.2658872835337618	0.11196245993837124	0.17650334319667269	0.44564691333119444	0.22386731701423185	0.14791678409118447	0.3116407850398455	0.3165751138547382	3.935825988019523	2.490867300498837	1.8254920190046393	0.7629915957074265	0.29187666485454516	1.9440031279890162	0.0015045444934240382	63.100669010784124	144.48251266528416	909.4012821182758	-1537.8769888871032	-872.9671114840532	-3284.311851517681
150000	-6385.086644490598	-5705.8758651188	-679.2107793717981	0.2740717907174487	0.1427008356026274	0.24631793994739004	0.33690943373253374	0.283421866184964	0.09658819577176478	0.21003552588769017	0.4099544121555811	0.21536951790129605	0.1540207172554899	0.2976949604159687	0.3329148044272456	4.412160069138152	3.3368807703750822	1.6792478945723142	0.8175530543144127	0.2354193680555693	1.9461587826505629	0.001464521152182107	73.68809254861874	137.25249809805194	973.7937481349644	-1545.0562324877944	-875.6325032108822	-3285.187129420123
175000	-6366.648482862153	-5704.92504712682	-661.7234357353334	0.309526273232895	0.11744966155369967	0.21267829716453746	0.3603457680488678	0.3000130418679254	0.10063690040439596	0.13651369611475775	0.46283636161292085	0.20474958564303333	0.15105816511033776	0.30581182900374254	0.33838042024288656	4.867795392418889	2.2814263427952843	1.834534967055677	0.7196225630900246	0.30092879213898743	1.9781135141190362	0.0014218218960822323	69.90227868524158	156.86632305420142	950.8795910217729	-1539.694479186868	-874.3999469932709	-3290.830620946681
200000	-6365.068941715352	-5697.546119943172	-667.5228217721793	0.28757249415286257	0.11088283032360227	0.21749728945763216	0.384047386065903	0.26902266253462126	0.07788360287173791	0.19187892879604782	0.46121480579759305	0.19615984859876603	0.14608816228878657	0.29501126563964986	0.3627407234727976	3.5646394219501105	1.7615215810559717	1.4276021216575094	0.735564915342773	0.32701034597251594	1.9361655239958677	0.0013397973696869393	79.84717262786243	166.30566736501873	988.8825602961074	-1535.8871685571041	-880.1621792362394	-3281.4967721498288
225000	-6359.023552890337	-5691.501526215299	-667.5220266750372	0.2600148793294173	0.1351439078803032	0.24313082525316387	0.36171038753711565	0.26890378746434934	0.08420796056351636	0.2323241322781132	0.4145641196940212	0.1999404006879746	0.15719856460810055	0.31219554141904066	0.3306654932848844	3.672064297108623	2.150673910611614	1.677103439737772	0.7699159787750146	0.2788270131959965	1.95016136983268	0.0014354724105287734	75.5655243619928	140.6946681294541	942.3575501296183	-1534.117326478492	-879.2211278858331	-3278.1630718509737
