Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
0	-28921.589360409525	-27780.51613586095	-1141.0732245485738	0.020356172044591978	0.3369894492758589	0.10200395171768468	0.5406504269618644	0.4769415900802166	0.14940592179101167	0.13650957963636295	0.2371429084924089	0.08198955563019267	0.34288663339405784	0.2163072163233319	0.3588165946524175	8.958027440141043	1.0669647838304284	2.6842535126168543	1.9784962696008002	0.4984277072934861	0.527735529151432	0.0010732894615068766	2556.8562364054733	2916.8992890263276	22067.682766588543	-11950.129867105215	-7951.128398152784	-7879.2578706029535
25000	-28896.159092998645	-27764.255166810344	-1131.9039261882997	0.021947092997884807	0.34040772095547606	0.09944708228046646	0.5381981037661726	0.4958829712311244	0.15465209209183117	0.12805603512676786	0.2214089015502767	0.07601449173179897	0.3588942296343547	0.1991095574712647	0.36598172116258154	8.792586353628174	0.9776774993668587	2.481514983675738	1.961713763598251	0.5084926990319657	0.5343731267202517	0.0011976167643502956	2797.8183096857306	2833.2756922760495	20054.849078261323	-11963.677005029875	-7940.409416083963	-7860.168745696505
50000	-28902.54249612714	-27765.655661752167	-1136.8868343749693	0.018748265120736362	0.34309051832970366	0.099496497610166	0.5386647189393939	0.47782227224553386	0.15277939174649421	0.13184679078002268	0.23755154522794916	0.06845862236090856	0.34070119982054153	0.18899132089417947	0.4018488569243704	8.550483592714366	1.0003513522288894	2.3442804578972494	1.9671184261253007	0.5043273161306592	0.5331595835827327	0.0011102882161663223	2460.9651866782406	3075.5505488800254	21611.494616728814	-11966.46875218595	-7937.604690793019	-7861.582218773197
75000	-28911.07109375817	-27775.09084903942	-1135.9802447187496	0.02381503988837186	0.33732613075795936	0.08669758930308183	0.552161240050587	0.48134789126336375	0.13953830915018875	0.13897688354665688	0.2401369160397906	0.07433684986814548	0.3495929064874712	0.2009828358591705	0.37508740778521277	7.373085730471089	0.9509974865379573	2.724872876361305	1.9729159482628136	0.4999054687212987	0.5318115161028545	0.001149596496795457	2223.1229750975413	2755.7217234548725	20957.217224728312	-11965.980933486699	-7945.454789482549	-7863.655126070176
100000	-28926.405578292633	-27775.22381337578	-1151.1817649168554	0.017556566368998175	0.3423240110128116	0.10168491941384447	0.5384345032043457	0.508211010785567	0.14909208774409471	0.11841760570066891	0.2242792957696694	0.07288373939884983	0.33676237928134756	0.21085544368683004	0.37949843763297253	7.521910453532442	0.9979265490699167	2.611460648472964	1.9650712215632165	0.5039555198636698	0.5355688358186538	0.0010412751141783301	2811.9426556807803	8226.387537548926	33861.47703955465	-11961.931881364522	-7942.556047530418	-7870.735884480836
125000	-28919.38863489237	-27772.47736326257	-1146.9112716298023	0.01924089593047995	0.3393872518443213	0.09628655285543974	0.5450852993697589	0.482843790644477	0.16102675966459212	0.1297698291075715	0.2263596205833593	0.06421795292137111	0.34886257670051163	0.210179159979225	0.3767403103988921	7.713449839984769	1.028677938487549	2.383927079763849	1.998606668402518	0.4980340737243936	0.5081145277226254	0.001039283848273207	2729.7241620518603	3456.1725772703385	23802.773389417816	-11951.476629018434	-7950.9369063592885	-7870.0638278848455
150000	-28923.35811241163	-27775.567773589115	-1147.7903388225186	0.015709027006948064	0.34668376321661415	0.08019409719395247	0.5574131125824852	0.4974326549433972	0.13998561482487473	0.12409459860880673	0.2384871316229213	0.07199284832864658	0.3438891021674851	0.19903270141813145	0.38508534808573675	7.8564056273263985	1.0500360383515275	2.451563573708251	1.9919615956722252	0.48361333282665203	0.5291486981471821	0.0010720319249106504	2681.9289866728186	9146.362137928569	35460.70280944274	-11964.305277360314	-7943.481497414706	-7867.780998814096
175000	-28922.424395580772	-27774.47951687492	-1147.9448787058525	0.016958012165951247	0.34263707992263176	0.09027715360832005	0.5501277543030969	0.48985824897019126	0.1373792457064059	0.1430347738013649	0.22972773152203804	0.06803307036250525	0.3427268656103051	0.22223423895710215	0.3670058250700874	8.25470795322545	0.9337038670479331	2.4605751061562753	1.9662273842706932	0.51160186622075	0.5267718322907993	0.0010556421851478125	2635.3121188719897	3192.9677980501497	23471.709417098715	-11957.1521285776	-7950.3076571713345	-7867.019731125985
200000	-28921.93033959434	-27769.43551041346	-1152.4948291808785	0.018087661666745677	0.33853561443867314	0.09410565560757218	0.5492710682870091	0.46505346020388255	0.15321539181446137	0.13831060398072584	0.24342054400093024	0.06132564970289382	0.3590854849723002	0.20424184657039907	0.3753470187544069	7.905860337852166	1.0131860245564388	2.487372569476324	1.9586674574795309	0.505282223798811	0.5406154018525142	0.0010131914705037246	2936.0107108889256	2948.9239504483717	23410.728913791052	-11950.3916601092	-7946.134933020962	-7872.908917283297
225000	-28934.45464303252	-27786.244714685752	-1148.2099283467685	0.014865472370295084	0.3438037929793449	0.09796534447171117	0.543365390178649	0.4803950971239796	0.15123151836669874	0.13294782565971092	0.2354255588496107	0.0717429446720973	0.3262823774875028	0.22185681085358766	0.38011786698681216	8.555577362106924	1.0008090640804557	2.482086545047809	1.9745454986493982	0.49682915463758914	0.5332660395637255	0.001066453925074433	2667.535488565312	2327.2309477503118	20944.039361943233	-11964.074629101178	-7953.073012250133	-7869.097073334438
