Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
0	-24939.05039980885	-24239.36006799589	-699.6903318129577	0.4358408195464243	0.14076525530870163	0.24948917484937513	0.17390475029549884	0.16890910971181625	0.3518471879370155	0.1105639706184473	0.368679731732721	0.41645578091059154	0.16692394703792912	0.25593124908419185	0.16068902296728754	3.972960660156967	3.97494639562199	1.9480353284916254	0.8204519898496678	0.9184640070978153	1.2602290125279916	0.008317633156374033	87.05032798147266	173.89837464382816	1315.9689553246558	-7081.242009008105	-7467.266719305633	-9690.851339682155
25000	-24945.61744867952	-24242.781715893776	-702.8357327857445	0.4064991669766703	0.16566124059371526	0.252143334396948	0.17569625803266634	0.1675864091626656	0.35280982014204704	0.11165998954674328	0.3679437811485442	0.41637218079621285	0.1605403420539097	0.2449607066264371	0.17812677052344042	4.401048848733437	4.058310349731838	1.9606354599809543	0.8219551052778916	0.9434865998692004	1.2337104620208978	0.008428480109765593	82.7089415212574	178.05336250058656	1310.4328999520583	-7081.726036081683	-7464.085530631311	-9696.970149180781
50000	-24928.526725079937	-24224.00972261223	-704.5170024677057	0.39765386752149623	0.17738548586223438	0.24882929332889556	0.17613135328737384	0.17479556770147847	0.36134883808108115	0.10843796153894103	0.35541763267849935	0.4062611840647109	0.1696289616865728	0.24654173650519892	0.1775681177435175	4.002447413261077	4.421861602479637	2.084243735298473	0.8202998826929767	0.9191124833606935	1.2597319191020102	0.008363912922533568	107.52831937624218	182.75496806845086	1319.3564923655904	-7073.60989896296	-7468.867262795308	-9681.532560853962
75000	-24935.597379760715	-24226.869917799297	-708.7274619614185	0.4363188257637152	0.15355474160286905	0.22731322742771645	0.1828132052056993	0.1737215650496899	0.3636291155972139	0.0986509060795835	0.3639984132735127	0.3991606443436519	0.16072934066611633	0.2656640018082219	0.17444601318201014	4.462206542525542	3.6435080019221737	2.016554407317234	0.8278319499387872	0.936014517347848	1.2353336848559304	0.008081723172795038	98.64550683159898	187.8593769301119	1370.6994138648981	-7072.596776008618	-7478.485254991725	-9675.787886798953
100000	-24941.620164393273	-24238.314605105454	-703.3055592878209	0.41301240432669845	0.16697295246825491	0.24705572069355647	0.17295892251149012	0.18708423843078759	0.3450411987257887	0.09590326964302708	0.3719712932003967	0.4186864549126236	0.1676158642373288	0.24455903411058266	0.16913864673946527	3.928369933083756	4.494507605347639	2.227491073058114	0.8463712710518528	0.9327848286911845	1.2201123348810194	0.008075699752631102	87.67299707083889	167.5789592802743	1319.5854836484348	-7083.110326994181	-7464.789041106328	-9690.415237004945
125000	-24939.605012337153	-24235.615982664334	-703.9890296728197	0.4038581575161509	0.16283198447297392	0.23722475221783162	0.19608510579304347	0.16378699640501992	0.3695818377630644	0.10433601227592568	0.3622951535559899	0.4029463984116853	0.17679218124749885	0.2646165210037445	0.1556448993370718	4.22549964179971	4.378869991551954	2.0060780764919492	0.8353282947098994	0.9328498427637791	1.2310377115487499	0.008017801613034595	90.3947536559648	171.55949319136067	1325.4423490936454	-7076.30477451051	-7459.828890524612	-9699.482317629214
150000	-24942.66450473487	-24237.85006033079	-704.8144444040756	0.42631295920014406	0.16410679252311086	0.23506945420977732	0.17451079406696768	0.17625018970641995	0.3467046387706585	0.11817760886144417	0.35886756266147724	0.390404770699576	0.16370051557461426	0.27424695695710044	0.17164775676870966	4.354248590133054	4.337833572139388	2.125686639665479	0.853908435337466	0.9360822846187036	1.2093136059263898	0.008467746780000833	83.12326965231283	174.54828064129265	1315.6218453304039	-7089.394387297485	-7466.73112130758	-9681.724551725727
175000	-24941.325092180152	-24237.07586004326	-704.2492321368936	0.4247074948112658	0.14952474321479767	0.23814485090102566	0.1876229110729108	0.18562989071431046	0.3427441535970458	0.09546094771701727	0.3761650079716262	0.4065193313860201	0.168134508333924	0.24940724613746648	0.17593891414258983	4.257772383909766	3.8884185185722826	1.954814712032304	0.8224513214970313	0.9205078341231009	1.2561953744822343	0.008142414674093884	80.8751788481122	183.1590528787339	1332.8564004996306	-7078.342802238254	-7469.2074868312	-9689.525570973807
200000	-24938.468647190337	-24241.616896300417	-696.8517508899207	0.4312159552720601	0.16691354847810977	0.24069314486234603	0.16117735138748396	0.15247024846731194	0.36029297831924784	0.10406990087481967	0.3831668723386203	0.3999448258075769	0.16470219297118668	0.26322446852753656	0.1721285126937005	4.067622231878567	3.5767175855744044	2.1111281445040224	0.8087334130141809	0.975339429067544	1.2150163646469132	0.008754382464457228	94.69139948281845	172.82010077200863	1281.8579329831182	-7074.815512939165	-7473.646087003684	-9693.155296357567
225000	-24954.879475309906	-24243.98354995043	-710.8959253594755	0.41616738601308667	0.15116502170222407	0.2426650080397939	0.19000258424489508	0.16366814779166308	0.36167096611880495	0.09947217118327134	0.3751887149062604	0.42789329730661374	0.15259725567243107	0.25088639980321265	0.1686230472177431	4.101049575119168	3.9795693032617687	2.0938690132540296	0.8275253326527379	0.950250125254378	1.2214032341531347	0.00800976128487837	105.27228100705734	173.92699985348955	1355.3698418144177	-7077.189826903326	-7458.647891165869	-9708.145831881235
250000	-24926.434278065644	-24223.19571882196	-703.2385592436851	0.4479118323790099	0.1471051169688734	0.2422941930456298	0.16268885760648666	0.15806270275420037	0.3585587565966446	0.09092966642303499	0.39244887422611974	0.4126237871502443	0.16229333338306595	0.2570215775274285	0.16806130193926191	4.191800347674413	4.236719638026821	2.3173882011626965	0.8179950311623511	0.9500875927327899	1.231050685777061	0.008475364152198118	86.40592267554943	192.62966094081446	1341.7023401305564	-7073.409958558362	-7462.846677209736	-9686.939083053863
275000	-24923.14603789828	-24225.028406829617	-698.1176310686641	0.4135355949657866	0.14765754315358967	0.24106570799654425	0.19774115388407915	0.17325269042430008	0.36196411253064575	0.10292879184370046	0.3618544052013535	0.4126709977592603	0.16072977462728108	0.25690094890843057	0.16969827870502885	4.282632545276737	4.081683168026916	2.1168084699137366	0.8373154401781023	0.904316949461928	1.2575929219798656	0.008618168695482282	94.03951293172341	154.81219666004853	1245.245748603955	-7082.604803874446	-7457.859825152228	-9684.563777802941
300000	-24940.109752134802	-24235.034909696617	-705.0748424381842	0.4459703544224502	0.14962039918117795	0.24203767426117762	0.16237157213519396	0.16623887111497665	0.3472262441663516	0.10596751915584095	0.3805673655628306	0.3908437598680721	0.1884144579618579	0.2482908128767769	0.17245096929329398	4.390236231821594	4.027779768910356	2.073926805959778	0.848050202447248	0.9176918054721497	1.2335344216160655	0.008172664110924942	100.30885113042068	189.87295318003723	1354.6450682471975	-7079.437486891922	-7468.918779178342	-9686.678643626352
325000	-24923.78926155624	-24226.10747047309	-697.6817910831535	0.42706625269491116	0.15937764320651213	0.25699866228934914	0.15655744180922732	0.1638394074492505	0.3582767954592404	0.0970521342237662	0.38083166286774267	0.3968566483368718	0.16651573930825628	0.27207049132004774	0.16455712103482512	4.132592059058018	4.236707135777249	2.1634965699746975	0.8200332250179262	0.9279858004960195	1.2511239898432824	0.00866477406625611	91.30671565151582	182.09002602199354	1299.635414052534	-7079.031194196503	-7459.613559921639	-9687.462716354948
350000	-24927.837641806862	-24228.866496151306	-698.9711456555566	0.4017356719856564	0.17504455914536704	0.25336937824445965	0.1698503906245168	0.17048018936200954	0.36262317613940215	0.09230784652774557	0.37458878797084255	0.41181935085101173	0.15819678995328817	0.2441572316772866	0.18582662751841456	4.236642212560351	4.0022882186196975	2.1571625295859915	0.8322383490789926	0.9189516480116727	1.2480111379049488	0.008519574421826583	82.80907602470404	148.32102092198514	1235.0831403045186	-7078.960839572746	-7465.990518638478	-9683.915137940081
375000	-24924.16035321528	-24223.77768283635	-700.3826703789307	0.4358582793746144	0.1593262844356838	0.23636771072145718	0.16844772546824455	0.15573212898284092	0.3616608525899261	0.10660621641382302	0.37600080201340985	0.40392861566577176	0.16307129863922376	0.2597038211372732	0.17329626455773225	4.100582535950062	3.7672692834495414	2.249532228744077	0.8296921824937737	0.9332919243187152	1.2362049035803386	0.008400066482612671	96.2651741419048	176.55962989342163	1297.8656927895047	-7079.290326089781	-7459.210415146345	-9685.276941600221
400000	-24927.510995743072	-24224.16552877299	-703.3454669700845	0.42471401496083594	0.16018289724754145	0.24462524603226768	0.17047784175935501	0.1831584061312122	0.34602730358476924	0.12042831408216649	0.35038597620185175	0.40545100147555757	0.1637637520815537	0.26009377583043314	0.1706914706124566	4.056792822777416	4.127049439952317	1.9803538134144536	0.8108682228191556	0.9503121552808482	1.237918994389611	0.008373005672278706	80.5053990718089	184.65120451256266	1319.8557151644725	-7075.906497659832	-7468.741005463149	-9679.518025650008
425000	-24934.124986938783	-24235.353257382696	-698.7717295560857	0.432480771812865	0.15312054388097854	0.24330595534078278	0.1710927289653738	0.15286814994439624	0.36120229381035546	0.0995907483451279	0.38633880790012	0.41544034174034533	0.17689962034948092	0.25089960859418964	0.15676042931598524	3.8238962464829527	3.8218288998156775	1.921370801397037	0.8111858575578529	0.9481263528416661	1.2397886746364704	0.008944518571181418	82.16224112008061	144.76937332113772	1215.8859370097205	-7071.289502998716	-7466.5761892478595	-9697.487565136122
450000	-24930.21034622586	-24234.235892790148	-695.974453435713	0.40881909969265345	0.16087979457494625	0.24491573822814586	0.18538536750425455	0.167731866213752	0.3565247923210396	0.11522877877040805	0.3605145626948001	0.40290363195010065	0.16618936231836656	0.26114933436118365	0.16975767137035008	4.051004285244972	3.9314902539208347	1.987649676846253	0.819428472926299	0.9248479505128522	1.254863712146212	0.008391842299381502	84.61523354305345	153.07057127824095	1243.5964929183565	-7086.490638056009	-7462.2208489524555	-9685.524405781684
475000	-24930.192093266447	-24231.86119146095	-698.3309018054983	0.4079121596260044	0.16459592147145158	0.24963988002081627	0.17785203888172776	0.18703923427353727	0.34480559958800416	0.11468510695035211	0.35347005918810626	0.4230356302299628	0.15811662464468057	0.24588017948521876	0.1729675656401389	3.9692144309881408	3.9487073274735125	2.012881543585614	0.8225208538305816	0.9068723505789145	1.2697616567992212	0.00836122974454475	90.72411682070178	167.60389856936672	1283.6424027055539	-7084.03694265456	-7461.5141448018585	-9686.31010400453
