Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
0	-3139.166322178029	-2638.4008747716234	-500.7654474064059	0.21332130704223326	0.18403728767522293	0.2915699644771308	0.311071440805413	0.1839254373942259	0.23131321082502893	0.29511428505323667	0.28964706672750856	0.42582526368436313	0.14704439378575523	0.10987137058312815	0.31725897194675357	2.533320298357223	3.2880023481981353	2.3681027699402097	0.4819017346675762	1.5042888511127193	1.0113422796228835	7.061096652465455E-4	19.910711489311627	67.50436253112457	478.10958573378196	-622.1531691968906	-1135.3488771162347	-880.8988284584982
25000	-3136.5147571115276	-2626.079263197863	-510.4354939136646	0.21626253588065628	0.22456220373324134	0.2392572672129443	0.31991799317315806	0.18515869051274755	0.23045637600373528	0.2765238187415924	0.3078611147419249	0.4443958190055214	0.18326001337382083	0.101574237421198	0.2707699301994598	2.087222922917445	3.6470212799747728	2.780211294758223	0.5539053038102848	1.4985275973647052	0.9454428383669637	7.843992854450456E-4	21.096288896833787	71.00234143728964	492.7951552189862	-614.3268643048718	-1134.1497093714859	-877.6026895215053
50000	-3135.8292822371873	-2638.263553986649	-497.565728250538	0.2326676515274163	0.20216925772635938	0.32197727036567503	0.24318582038054926	0.18368803416946985	0.21381025677381835	0.27777419644510665	0.32472751261160515	0.41842705128602126	0.15279980466006512	0.1567773830650077	0.2719957609889059	2.477667268508121	5.220244978224877	2.740404951131706	0.5235793982727945	1.5816651386234533	0.8924867935717179	8.893590159314721E-4	18.87974901893658	68.81217746191604	456.3675100432875	-621.5333831782837	-1136.7722854838091	-879.9578853245565
75000	-3129.415799100384	-2641.52472449398	-487.89107460640366	0.21696866136172138	0.23064981061300482	0.2634193760647043	0.2889621519605696	0.22055341503133913	0.21764650779176742	0.23600040258974425	0.3257996745871492	0.4317843262560287	0.16226985765664245	0.1182702404779054	0.2876755756094234	2.741590621858559	4.3813992439398435	1.8570995519984026	0.5327214644866552	1.47682897490093	0.9882244247290173	7.985880290860097E-4	19.419857263044637	64.50712114336888	444.4422886968458	-622.6512858603819	-1135.8662899926667	-883.0071486409317
100000	-3104.725849561943	-2632.710566440571	-472.0152831213721	0.24233350550210714	0.17442492247924074	0.26903857439995416	0.3142029976186981	0.17363487568659142	0.187957957209302	0.32099685694886504	0.3174103101552417	0.38056023941041534	0.16248399846944936	0.1320209416519102	0.32493482046822514	3.3402273117783996	4.142331742637676	2.781613165311791	0.4879240672984993	1.565114177485751	0.944523298393361	9.311681986849926E-4	13.934459792134488	64.21694675931667	416.01509625421056	-619.181542650659	-1130.1579639304848	-883.371059859427
125000	-3132.887312452215	-2633.4612223329495	-499.4260901192656	0.1993030535334404	0.18748894949538575	0.30490190080884033	0.30830609616233395	0.16501431723277735	0.2085526729909118	0.33530538166349205	0.2911276281128188	0.4202177060611698	0.1742169064443409	0.11947599423562777	0.2860893932588615	2.512290610137841	3.2104363696365583	3.1900588591259953	0.47113397106272537	1.5680487542800916	0.958298864995576	7.706182750588762E-4	18.156458297302756	76.13586297539838	486.96537138273777	-623.5167552807286	-1128.8145136870348	-881.1299533651862
150000	-3119.6043797463926	-2638.775992649684	-480.8283870967082	0.25830295023777794	0.2051856914234199	0.20695189544721085	0.3295594628915917	0.18085290375369117	0.22617810950272907	0.33749009063543023	0.25547889610814944	0.41763252203062756	0.15022780084081885	0.13519036260074263	0.2969493145278108	3.7386407043995895	3.9240344484842873	2.497779339616841	0.4134976624150757	1.5390806769321927	1.044628792378517	8.42012799043734E-4	15.239178608426336	67.17766595855524	441.00608851150554	-615.6713763582458	-1138.1188408396852	-884.9857754517533
175000	-3159.4395768225886	-2656.492197191318	-502.94737963127045	0.24161238215111508	0.20115473792247415	0.2675220310609562	0.28971084886545495	0.14771913630306457	0.22794589280155936	0.3018106584776302	0.32252431241774565	0.4090942571430627	0.19313513429525297	0.09488447694249548	0.3028861316191887	2.3181615631164916	3.80610506358681	2.8354811596448486	0.4909106042906124	1.7175823755160908	0.7890827849756321	7.80624494927358E-4	19.999457187497505	74.09560532803465	495.3835695422139	-618.2471232388835	-1148.4414844884266	-889.803589464008
200000	-3136.388893087323	-2646.714613379171	-489.6742797081521	0.22976805905116415	0.17914067567913317	0.2454576112170174	0.3456336540526858	0.22746179179933754	0.21329281209008025	0.27119499181238377	0.2880504042981981	0.39430995797889523	0.15211336113671767	0.16199993796500436	0.2915767429193825	2.103598932304736	4.70850559463916	2.7298498520744383	0.5090935575911797	1.422683207087916	1.0658855855951466	9.580216439752563E-4	15.367977415050536	64.10363269623384	438.1068523663731	-621.3823672414828	-1135.3599414111477	-889.9723047265404
225000	-3157.132534198051	-2637.1773818155225	-519.9551523825284	0.1912031850665561	0.1765710757789814	0.28125428813859166	0.3509714510158714	0.17902061318992882	0.22263369159021326	0.2974935462551419	0.3008521489647158	0.39203164618349623	0.18302789306059636	0.13125345075212755	0.2936870100037797	3.1490078838995976	3.9171467251401353	2.2807639127405146	0.4569132465384572	1.4465840323104728	1.0939165937536321	7.776840191953735E-4	22.95362290809354	85.06350065114259	531.5890185790502	-616.9622389471491	-1134.9017507454623	-885.3133921229107
250000	-3132.169899808498	-2642.339992152787	-489.829907655711	0.22138528935439514	0.20940087754060194	0.23094649026632277	0.33826734283868076	0.19031518110286835	0.2164618134176967	0.2862699888506125	0.30695301662882235	0.3821441522296639	0.1968296182873262	0.12268516541395039	0.2983410640690594	1.9696859254261052	4.055697409754968	3.0326699278084304	0.5627686067559015	1.458615006657397	0.976534332333156	7.610555802032371E-4	20.221678727389225	76.84679695275805	470.02560195966487	-619.265471980735	-1133.3137378446122	-889.7607823274395
275000	-3109.0355385573666	-2633.6474497861027	-475.38808877126417	0.22873539771904308	0.2292788318249003	0.2350464002936663	0.3069393701623909	0.21036901990462287	0.2081162964029107	0.296058300746578	0.2854563829458882	0.4171596158845682	0.18736694945146998	0.11212659132635479	0.28334684333760707	3.495726952803639	3.669132160646835	2.872020937852102	0.4744729848403207	1.6199515640512945	0.9030729415123849	9.938766491300681E-4	13.916217777363666	72.39456251361469	434.6637395340462	-613.5924411054367	-1138.1380534449406	-881.9169552357255
300000	-3119.4912869448253	-2657.2617065991417	-462.2295803456835	0.25031644095157535	0.18573740360917518	0.25395813347118806	0.3099880219680619	0.19150373472345558	0.26254842078049484	0.27957171789217333	0.26637612660387594	0.4385694048522043	0.16222418036134556	0.109802276829671	0.28940413795677905	3.2698806594315406	4.509520149046406	1.6138839311933162	0.5062312823919567	1.4024552423114591	1.088962195688926	0.0010532849083200013	13.858776070697411	65.54174735122317	392.03673442443903	-616.9454365111135	-1148.853238125238	-891.4630319627902
325000	-3149.339500907022	-2644.425499025784	-504.9140018812375	0.20821662166659552	0.21900449605558517	0.26091993267782315	0.3118589495999967	0.19084377244182998	0.23115369243915654	0.2976951281080512	0.28030740701096224	0.42052047616095983	0.16825191838592188	0.1323385915111094	0.2788890139420088	3.2348743107570734	4.754118525387025	2.814261063065827	0.4193845138180216	1.7031932102332612	0.874657440300231	8.382462500363733E-4	17.6470446604757	78.16822985543354	482.608782142542	-618.5390847559735	-1148.8054756531324	-877.0809386166782
350000	-3171.772338535714	-2650.5714207381316	-521.2009177975823	0.19974408276089547	0.1886167201890291	0.2452354396161379	0.36640375743393805	0.16256730801717056	0.22125863371426985	0.31643472085595054	0.29973933741260883	0.35586843705751403	0.207317003804476	0.12915698773103843	0.30765757140697164	2.161872232573847	5.621917066312874	3.082498847120344	0.5541628127802729	1.5575610869264076	0.8861530660684636	7.327990702574039E-4	24.1130556532996	81.26969406525512	521.6607017406067	-620.4149573454018	-1135.1536438903404	-895.0028195023891
